Exporter,Importer,Trade_Value_USD,Year,Flow,Exporter_Region,Importer_Region
KHM,NLD,480.07,2022,Import,Asia / Pacific,Europe / CIS
KHM,PHL,25937569.9,2022,Import,Asia / Pacific,Asia / Pacific
KHM,POL,120743.4,2022,Import,Asia / Pacific,Europe / CIS
KHM,RUS,35323529.23,2022,Import,Asia / Pacific,Europe / CIS
KHM,SGP,489174812.47,2022,Import,Asia / Pacific,Asia / Pacific
KHM,THA,1067309685.11,2022,Import,Asia / Pacific,Asia / Pacific
KHM,TUR,36276.0,2022,Import,Asia / Pacific,Asia / Pacific
KHM,USA,723791.32,2022,Import,Asia / Pacific,Americas
KHM,VNM,1051573379.95,2022,Import,Asia / Pacific,Asia / Pacific
KHM,ZAF,52784.7,2022,Import,Asia / Pacific,Africa
KHM,ZWE,2050311.0,2022,Import,Asia / Pacific,Africa
KOR,ARE,14564904639.0,2022,Import,Asia / Pacific,Middle East
KOR,ARG,1236.0,2022,Import,Asia / Pacific,Americas
KOR,AUS,30018573707.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,AUT,140091.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,BEL,429796304.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,BGD,15683.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,BGR,2793.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,BHR,463533747.0,2022,Import,Asia / Pacific,Middle East
KOR,BLR,1616.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,BRA,2486029484.0,2022,Import,Asia / Pacific,Americas
KOR,BRN,274875769.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,CAN,3421147952.0,2022,Import,Asia / Pacific,Americas
KOR,CHE,22386028.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,CHN,1026364281.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,CMR,163472226.0,2022,Import,Asia / Pacific,Africa
KOR,COG,11.0,2022,Import,Asia / Pacific,Africa
KOR,COL,405791084.0,2022,Import,Asia / Pacific,Americas
KOR,CZE,28809.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,DEU,60637153.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,DNK,698542.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,DZA,3369045436.0,2022,Import,Asia / Pacific,Africa
KOR,ECU,112520775.0,2022,Import,Asia / Pacific,Americas
KOR,EGY,1578210944.0,2022,Import,Asia / Pacific,Africa
KOR,ESP,17885970.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,EST,1679144.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,FIN,11486.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,FRA,7164472.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,GAB,705505949.0,2022,Import,Asia / Pacific,Africa
KOR,GBR,1028900851.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,GNQ,457824528.0,2022,Import,Asia / Pacific,Africa
KOR,GRC,714139955.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,HKG,3654001.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,HRV,46696.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,HUN,3883.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,IDN,6701307058.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,IND,2680741406.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,IRL,999.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,IRQ,9471204647.0,2022,Import,Asia / Pacific,Middle East
KOR,ISR,1753784.0,2022,Import,Asia / Pacific,Middle East
KOR,ITA,158597533.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,JPN,1847122084.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,KAZ,4589868556.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,KHM,42430.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,KWT,12340047912.0,2022,Import,Asia / Pacific,Middle East
KOR,LBR,555174.0,2022,Import,Asia / Pacific,Africa
KOR,LBY,18836692.0,2022,Import,Asia / Pacific,Africa
KOR,LKA,73.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,LTU,3159972.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,LVA,13998304.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,MAR,55391419.0,2022,Import,Asia / Pacific,Africa
KOR,MEX,3860120819.0,2022,Import,Asia / Pacific,Americas
KOR,MMR,33959.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,MNG,240339.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,MYS,6126360875.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,NGA,1662665766.0,2022,Import,Asia / Pacific,Africa
KOR,NLD,206613478.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,NOR,431609834.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,NZL,101755936.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,OMN,5102988991.0,2022,Import,Asia / Pacific,Middle East
KOR,PAK,228153736.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,PER,970535144.0,2022,Import,Asia / Pacific,Americas
KOR,PHL,310435433.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,POL,3724381.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,PRT,6968.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,QAT,15914221805.0,2022,Import,Asia / Pacific,Middle East
KOR,RUS,11157340984.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,SAU,39959674888.0,2022,Import,Asia / Pacific,Middle East
KOR,SEN,12.0,2022,Import,Asia / Pacific,Africa
KOR,SGP,648595257.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,SLE,719.0,2022,Import,Asia / Pacific,Africa
KOR,SVK,5451.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,SWE,925624.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,THA,699058572.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,TTO,96292222.0,2022,Import,Asia / Pacific,Americas
KOR,TUN,213159782.0,2022,Import,Asia / Pacific,Africa
KOR,TUR,5126069.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,TZA,47.0,2022,Import,Asia / Pacific,Africa
KOR,UKR,7716.0,2022,Import,Asia / Pacific,Europe / CIS
KOR,USA,27854744395.0,2022,Import,Asia / Pacific,Americas
KOR,VEN,10.0,2022,Import,Asia / Pacific,Americas
KOR,VNM,86503568.0,2022,Import,Asia / Pacific,Asia / Pacific
KOR,ZAF,1347638398.0,2022,Import,Asia / Pacific,Africa
KWT,AGO,1060.941,2022,Import,Middle East,Africa
KWT,ARE,104328254.674,2022,Import,Middle East,Middle East
KWT,ARG,55090.567,2022,Import,Middle East,Americas
KWT,AUS,9019.628,2022,Import,Middle East,Asia / Pacific
KWT,AUT,4906.442,2022,Import,Middle East,Europe / CIS
KWT,BEL,13426265.912,2022,Import,Middle East,Europe / CIS
KWT,BHR,14281.893,2022,Import,Middle East,Middle East
KWT,CAN,159049.693,2022,Import,Middle East,Americas
KWT,CHE,64688.0,2022,Import,Middle East,Europe / CIS
KWT,CHN,6620756.038,2022,Import,Middle East,Asia / Pacific
KWT,COL,440499.292,2022,Import,Middle East,Americas
KWT,DEU,5290134.072,2022,Import,Middle East,Europe / CIS
KWT,DNK,2334.069,2022,Import,Middle East,Europe / CIS
KWT,EGY,3634743.483,2022,Import,Middle East,Africa
KWT,ESP,365120.275,2022,Import,Middle East,Europe / CIS
KWT,EST,1249925.188,2022,Import,Middle East,Europe / CIS
KWT,FRA,4691969.206,2022,Import,Middle East,Europe / CIS
KWT,GBR,743879.351,2022,Import,Middle East,Europe / CIS
KWT,GRC,608369.482,2022,Import,Middle East,Europe / CIS
KWT,IDN,428074.861,2022,Import,Middle East,Asia / Pacific
KWT,IND,9017616.825,2022,Import,Middle East,Asia / Pacific
KWT,IRL,33241.719,2022,Import,Middle East,Europe / CIS
KWT,IRN,1688710.653,2022,Import,Middle East,Middle East
KWT,IRQ,1889316.575,2022,Import,Middle East,Middle East
KWT,ITA,277848.93,2022,Import,Middle East,Europe / CIS
KWT,JOR,7919.514,2022,Import,Middle East,Middle East
KWT,JPN,583331.283,2022,Import,Middle East,Asia / Pacific
KWT,KOR,2843131.597,2022,Import,Middle East,Asia / Pacific
KWT,LBN,74422.538,2022,Import,Middle East,Middle East
KWT,LKA,24636.674,2022,Import,Middle East,Asia / Pacific
KWT,LTU,139237.851,2022,Import,Middle East,Europe / CIS
KWT,LVA,1575353.226,2022,Import,Middle East,Europe / CIS
KWT,MEX,308779.43,2022,Import,Middle East,Americas
KWT,MYS,5993.499,2022,Import,Middle East,Asia / Pacific
KWT,NLD,2009836.168,2022,Import,Middle East,Europe / CIS
KWT,NOR,9062.065,2022,Import,Middle East,Europe / CIS
KWT,OMN,9198988.709,2022,Import,Middle East,Middle East
KWT,POL,32164.456,2022,Import,Middle East,Europe / CIS
KWT,QAT,597227.973,2022,Import,Middle East,Middle East
KWT,ROU,51411.552,2022,Import,Middle East,Europe / CIS
KWT,RUS,758680.289,2022,Import,Middle East,Europe / CIS
KWT,SAU,9025784.436,2022,Import,Middle East,Middle East
KWT,SGP,1907852.025,2022,Import,Middle East,Asia / Pacific
KWT,SWE,92951.458,2022,Import,Middle East,Europe / CIS
KWT,THA,578297.528,2022,Import,Middle East,Asia / Pacific
KWT,TUR,1302779.619,2022,Import,Middle East,Asia / Pacific
KWT,UKR,2817.205,2022,Import,Middle East,Europe / CIS
KWT,USA,5688365.488,2022,Import,Middle East,Americas
KWT,VNM,142283.566,2022,Import,Middle East,Asia / Pacific
KWT,ZAF,7041006.054,2022,Import,Middle East,Africa
LAO,ARE,1499073.6,2022,Import,Asia / Pacific,Middle East
LAO,AUS,5093901.76,2022,Import,Asia / Pacific,Asia / Pacific
LAO,BEL,7743.62,2022,Import,Asia / Pacific,Europe / CIS
LAO,CHN,5940451.223,2022,Import,Asia / Pacific,Asia / Pacific
LAO,DEU,12870.48,2022,Import,Asia / Pacific,Europe / CIS
LAO,FRA,68314.22,2022,Import,Asia / Pacific,Europe / CIS
LAO,GBR,49418.47,2022,Import,Asia / Pacific,Europe / CIS
LAO,HUN,132.75,2022,Import,Asia / Pacific,Europe / CIS
LAO,IDN,2391.65,2022,Import,Asia / Pacific,Asia / Pacific
LAO,IND,6395.45,2022,Import,Asia / Pacific,Asia / Pacific
LAO,ITA,171.82,2022,Import,Asia / Pacific,Europe / CIS
LAO,JPN,58969.65,2022,Import,Asia / Pacific,Asia / Pacific
LAO,KOR,572196.01,2022,Import,Asia / Pacific,Asia / Pacific
LAO,MEX,569.91,2022,Import,Asia / Pacific,Americas
LAO,MLI,43680.95,2022,Import,Asia / Pacific,Africa
LAO,MYS,4668419.63,2022,Import,Asia / Pacific,Asia / Pacific
LAO,RUS,16380.0,2022,Import,Asia / Pacific,Europe / CIS
LAO,SGP,29101052.62,2022,Import,Asia / Pacific,Asia / Pacific
LAO,SWE,55304.39,2022,Import,Asia / Pacific,Europe / CIS
LAO,THA,1325704384.177,2022,Import,Asia / Pacific,Asia / Pacific
LAO,TTO,270243.0,2022,Import,Asia / Pacific,Americas
LAO,USA,338483.08,2022,Import,Asia / Pacific,Americas
LAO,VNM,102814982.703,2022,Import,Asia / Pacific,Asia / Pacific
LBN,ARE,106971451.0,2022,Import,Middle East,Middle East
LBN,AUS,169.0,2022,Import,Middle East,Asia / Pacific
LBN,AUT,128227.0,2022,Import,Middle East,Europe / CIS
LBN,AZE,34271273.0,2022,Import,Middle East,Europe / CIS
LBN,BEL,36133749.0,2022,Import,Middle East,Europe / CIS
LBN,BGR,162134712.0,2022,Import,Middle East,Europe / CIS
LBN,BLR,75374.0,2022,Import,Middle East,Europe / CIS
LBN,CAN,19171.0,2022,Import,Middle East,Americas
LBN,CHE,11958.0,2022,Import,Middle East,Europe / CIS
LBN,CHN,485203.0,2022,Import,Middle East,Asia / Pacific
LBN,CZE,44.0,2022,Import,Middle East,Europe / CIS
LBN,DEU,6634941.0,2022,Import,Middle East,Europe / CIS
LBN,DNK,381.0,2022,Import,Middle East,Europe / CIS
LBN,DZA,115484179.0,2022,Import,Middle East,Africa
LBN,EGY,213962458.0,2022,Import,Middle East,Africa
LBN,ESP,80943813.0,2022,Import,Middle East,Europe / CIS
LBN,EST,470130.0,2022,Import,Middle East,Europe / CIS
LBN,FIN,34568263.0,2022,Import,Middle East,Europe / CIS
LBN,FRA,4703989.0,2022,Import,Middle East,Europe / CIS
LBN,GBR,1499506.0,2022,Import,Middle East,Europe / CIS
LBN,GRC,1840099045.0,2022,Import,Middle East,Europe / CIS
LBN,HKG,34412.0,2022,Import,Middle East,Asia / Pacific
LBN,HUN,36.0,2022,Import,Middle East,Europe / CIS
LBN,IDN,26554.0,2022,Import,Middle East,Asia / Pacific
LBN,IND,101421815.0,2022,Import,Middle East,Asia / Pacific
LBN,IRL,13196.0,2022,Import,Middle East,Europe / CIS
LBN,IRN,317826.0,2022,Import,Middle East,Middle East
LBN,IRQ,1041271.0,2022,Import,Middle East,Middle East
LBN,ITA,587600201.0,2022,Import,Middle East,Europe / CIS
LBN,JOR,2880.0,2022,Import,Middle East,Middle East
LBN,JPN,162837.0,2022,Import,Middle East,Asia / Pacific
LBN,KAZ,14006697.0,2022,Import,Middle East,Asia / Pacific
LBN,KEN,620.0,2022,Import,Middle East,Africa
LBN,KOR,251742.0,2022,Import,Middle East,Asia / Pacific
LBN,KWT,404728.0,2022,Import,Middle East,Middle East
LBN,LBR,13085000.0,2022,Import,Middle East,Africa
LBN,LBY,112269496.0,2022,Import,Middle East,Africa
LBN,LKA,134231.0,2022,Import,Middle East,Asia / Pacific
LBN,LTU,678124.0,2022,Import,Middle East,Europe / CIS
LBN,LVA,408617.0,2022,Import,Middle East,Europe / CIS
LBN,MYS,70867496.0,2022,Import,Middle East,Asia / Pacific
LBN,NLD,57754268.0,2022,Import,Middle East,Europe / CIS
LBN,NOR,176803.0,2022,Import,Middle East,Europe / CIS
LBN,OMN,865298.0,2022,Import,Middle East,Middle East
LBN,POL,313595.0,2022,Import,Middle East,Europe / CIS
LBN,ROU,97167221.0,2022,Import,Middle East,Europe / CIS
LBN,RUS,225725667.0,2022,Import,Middle East,Europe / CIS
LBN,SAU,132055273.0,2022,Import,Middle East,Middle East
LBN,SGP,60341.0,2022,Import,Middle East,Asia / Pacific
LBN,SVK,28473.0,2022,Import,Middle East,Europe / CIS
LBN,SVN,12231.0,2022,Import,Middle East,Europe / CIS
LBN,SWE,30382.0,2022,Import,Middle East,Europe / CIS
LBN,SYR,258766.0,2022,Import,Middle East,Middle East
LBN,THA,73387.0,2022,Import,Middle East,Asia / Pacific
LBN,TUN,5405106.0,2022,Import,Middle East,Africa
LBN,TUR,1256389709.0,2022,Import,Middle East,Asia / Pacific
LBN,UKR,400118.0,2022,Import,Middle East,Europe / CIS
LBN,USA,30984219.0,2022,Import,Middle East,Americas
LBN,VNM,2202.0,2022,Import,Middle East,Asia / Pacific
LBN,ZAF,4626.0,2022,Import,Middle East,Africa
LBR,ARE,12328818.73,2022,Import,Africa,Middle East
LBR,BEL,243037.75,2022,Import,Africa,Europe / CIS
LBR,CHN,728014.69,2022,Import,Africa,Asia / Pacific
LBR,CIV,564269763.875,2022,Import,Africa,Africa
LBR,DEU,86302.72,2022,Import,Africa,Europe / CIS
LBR,DNK,5784.94,2022,Import,Africa,Europe / CIS
LBR,EGY,255952.54,2022,Import,Africa,Africa
LBR,ESP,3856820.9,2022,Import,Africa,Europe / CIS
LBR,FRA,229352.64,2022,Import,Africa,Europe / CIS
LBR,GBR,1126797.8,2022,Import,Africa,Europe / CIS
LBR,GRC,1345662.52,2022,Import,Africa,Europe / CIS
LBR,IDN,8902.74,2022,Import,Africa,Asia / Pacific
LBR,IND,2521596.21,2022,Import,Africa,Asia / Pacific
LBR,ITA,23365.18,2022,Import,Africa,Europe / CIS
LBR,JPN,163.25,2022,Import,Africa,Asia / Pacific
LBR,KEN,21.2,2022,Import,Africa,Africa
LBR,KWT,95328.6,2022,Import,Africa,Middle East
LBR,LBN,7845.47,2022,Import,Africa,Middle East
LBR,MYS,48856.0,2022,Import,Africa,Asia / Pacific
LBR,NER,186162.7,2022,Import,Africa,Africa
LBR,NLD,8240382.52,2022,Import,Africa,Europe / CIS
LBR,OMN,87123.22,2022,Import,Africa,Middle East
LBR,POL,421558.37,2022,Import,Africa,Europe / CIS
LBR,SEN,1195515.23,2022,Import,Africa,Africa
LBR,SGP,15740.0,2022,Import,Africa,Asia / Pacific
LBR,SLE,122166.0,2022,Import,Africa,Africa
LBR,SWE,75533.63,2022,Import,Africa,Europe / CIS
LBR,TUN,135986.4,2022,Import,Africa,Africa
LBR,TUR,2025081.17,2022,Import,Africa,Asia / Pacific
LBR,TZA,5464.79,2022,Import,Africa,Africa
LBR,USA,136566.13,2022,Import,Africa,Americas
LBR,VNM,2665.95,2022,Import,Africa,Asia / Pacific
LKA,ARE,667875553.757,2022,Import,Asia / Pacific,Middle East
LKA,AUS,2104644.935,2022,Import,Asia / Pacific,Asia / Pacific
LKA,AUT,5418.894,2022,Import,Asia / Pacific,Europe / CIS
LKA,BEL,773819.633,2022,Import,Asia / Pacific,Europe / CIS
LKA,BGR,34364.681,2022,Import,Asia / Pacific,Europe / CIS
LKA,BHR,2260463.206,2022,Import,Asia / Pacific,Middle East
LKA,BRA,8773797.891,2022,Import,Asia / Pacific,Americas
LKA,BRN,1576967.052,2022,Import,Asia / Pacific,Asia / Pacific
LKA,CAN,1282.178,2022,Import,Asia / Pacific,Americas
LKA,CHE,9203.466,2022,Import,Asia / Pacific,Europe / CIS
LKA,CHN,78516703.678,2022,Import,Asia / Pacific,Asia / Pacific
LKA,COL,3.907,2022,Import,Asia / Pacific,Americas
LKA,DEU,1497613.795,2022,Import,Asia / Pacific,Europe / CIS
LKA,DNK,3836.763,2022,Import,Asia / Pacific,Europe / CIS
LKA,DZA,24287381.434,2022,Import,Asia / Pacific,Africa
LKA,ESP,42171.017,2022,Import,Asia / Pacific,Europe / CIS
LKA,EST,19296.818,2022,Import,Asia / Pacific,Europe / CIS
LKA,FRA,90484.002,2022,Import,Asia / Pacific,Europe / CIS
LKA,GBR,615702.342,2022,Import,Asia / Pacific,Europe / CIS
LKA,HKG,962839.645,2022,Import,Asia / Pacific,Asia / Pacific
LKA,HUN,47.907,2022,Import,Asia / Pacific,Europe / CIS
LKA,IDN,17588684.72,2022,Import,Asia / Pacific,Asia / Pacific
LKA,IND,1186061729.659,2022,Import,Asia / Pacific,Asia / Pacific
LKA,IRL,24023.233,2022,Import,Asia / Pacific,Europe / CIS
LKA,IRQ,25992074.118,2022,Import,Asia / Pacific,Middle East
LKA,ISR,7125.479,2022,Import,Asia / Pacific,Middle East
LKA,ITA,236704.732,2022,Import,Asia / Pacific,Europe / CIS
LKA,JOR,1.701,2022,Import,Asia / Pacific,Middle East
LKA,JPN,1974365.011,2022,Import,Asia / Pacific,Asia / Pacific
LKA,KAZ,18312144.53,2022,Import,Asia / Pacific,Asia / Pacific
LKA,KOR,17636242.658,2022,Import,Asia / Pacific,Asia / Pacific
LKA,KWT,433726.167,2022,Import,Asia / Pacific,Middle East
LKA,LTU,136.514,2022,Import,Asia / Pacific,Europe / CIS
LKA,MEX,26994.556,2022,Import,Asia / Pacific,Americas
LKA,MNG,5910.395,2022,Import,Asia / Pacific,Asia / Pacific
LKA,MYS,519188634.795,2022,Import,Asia / Pacific,Asia / Pacific
LKA,NLD,3106150.698,2022,Import,Asia / Pacific,Europe / CIS
LKA,OMN,137879144.726,2022,Import,Asia / Pacific,Middle East
LKA,PAK,10.135,2022,Import,Asia / Pacific,Asia / Pacific
LKA,POL,91317.67,2022,Import,Asia / Pacific,Europe / CIS
LKA,PRT,269.727,2022,Import,Asia / Pacific,Europe / CIS
LKA,QAT,2600997.279,2022,Import,Asia / Pacific,Middle East
LKA,ROU,60776.247,2022,Import,Asia / Pacific,Europe / CIS
LKA,RUS,348295483.839,2022,Import,Asia / Pacific,Europe / CIS
LKA,SAU,138586083.799,2022,Import,Asia / Pacific,Middle East
LKA,SGP,524778076.472,2022,Import,Asia / Pacific,Asia / Pacific
LKA,SVN,2483544.029,2022,Import,Asia / Pacific,Europe / CIS
LKA,SWE,168935.392,2022,Import,Asia / Pacific,Europe / CIS
LKA,TGO,469662.848,2022,Import,Asia / Pacific,Africa
LKA,THA,15429186.76,2022,Import,Asia / Pacific,Asia / Pacific
LKA,TUR,215019.856,2022,Import,Asia / Pacific,Asia / Pacific
LKA,USA,14367753.912,2022,Import,Asia / Pacific,Americas
LKA,VNM,89919.37,2022,Import,Asia / Pacific,Asia / Pacific
LKA,ZAF,219531980.335,2022,Import,Asia / Pacific,Africa
LSO,ARE,4419472.787,2022,Import,Africa,Middle East
LSO,CHN,94.328,2022,Import,Africa,Asia / Pacific
LSO,HKG,73808.064,2022,Import,Africa,Asia / Pacific
LSO,IND,2556914.587,2022,Import,Africa,Asia / Pacific
LSO,KWT,94597.176,2022,Import,Africa,Middle East
LSO,SGP,552189.279,2022,Import,Africa,Asia / Pacific
LSO,TUN,23005.986,2022,Import,Africa,Africa
LSO,ZAF,297732856.457,2022,Import,Africa,Africa
LTU,ARE,662216.0,2022,Import,Europe / CIS,Middle East
LTU,AUT,1384056.0,2022,Import,Europe / CIS,Europe / CIS
LTU,BEL,61235519.0,2022,Import,Europe / CIS,Europe / CIS
LTU,BGR,87908.0,2022,Import,Europe / CIS,Europe / CIS
LTU,BLR,7207663.0,2022,Import,Europe / CIS,Europe / CIS
LTU,CAN,15465.0,2022,Import,Europe / CIS,Americas
LTU,CHE,156616.0,2022,Import,Europe / CIS,Europe / CIS
LTU,CHN,9928581.0,2022,Import,Europe / CIS,Asia / Pacific
LTU,CZE,1098765.0,2022,Import,Europe / CIS,Europe / CIS
LTU,DEU,34161174.0,2022,Import,Europe / CIS,Europe / CIS
LTU,DNK,8864714.0,2022,Import,Europe / CIS,Europe / CIS
LTU,DZA,125377291.0,2022,Import,Europe / CIS,Africa
LTU,EGY,108537125.0,2022,Import,Europe / CIS,Africa
LTU,ESP,7724211.0,2022,Import,Europe / CIS,Europe / CIS
LTU,EST,133678836.0,2022,Import,Europe / CIS,Europe / CIS
LTU,FIN,302223751.0,2022,Import,Europe / CIS,Europe / CIS
LTU,FRA,11794247.0,2022,Import,Europe / CIS,Europe / CIS
LTU,GBR,1110833859.0,2022,Import,Europe / CIS,Europe / CIS
LTU,GRC,282420.0,2022,Import,Europe / CIS,Europe / CIS
LTU,HKG,77389.0,2022,Import,Europe / CIS,Asia / Pacific
LTU,HRV,6965.0,2022,Import,Europe / CIS,Europe / CIS
LTU,HUN,842407.0,2022,Import,Europe / CIS,Europe / CIS
LTU,IND,84910567.0,2022,Import,Europe / CIS,Asia / Pacific
LTU,IRL,16565.0,2022,Import,Europe / CIS,Europe / CIS
LTU,ITA,3414591.0,2022,Import,Europe / CIS,Europe / CIS
LTU,KAZ,447174408.0,2022,Import,Europe / CIS,Asia / Pacific
LTU,KOR,163180.0,2022,Import,Europe / CIS,Asia / Pacific
LTU,KWT,36823355.0,2022,Import,Europe / CIS,Middle East
LTU,LVA,1158493557.0,2022,Import,Europe / CIS,Europe / CIS
LTU,MAR,107.0,2022,Import,Europe / CIS,Africa
LTU,MYS,36421.0,2022,Import,Europe / CIS,Asia / Pacific
LTU,NLD,180352438.0,2022,Import,Europe / CIS,Europe / CIS
LTU,NOR,2366966148.0,2022,Import,Europe / CIS,Europe / CIS
LTU,POL,477766492.0,2022,Import,Europe / CIS,Europe / CIS
LTU,ROU,1774510.0,2022,Import,Europe / CIS,Europe / CIS
LTU,RUS,1659643231.0,2022,Import,Europe / CIS,Europe / CIS
LTU,SAU,2224715285.0,2022,Import,Europe / CIS,Middle East
LTU,SRB,64923.0,2022,Import,Europe / CIS,Europe / CIS
LTU,SVK,1008963.0,2022,Import,Europe / CIS,Europe / CIS
LTU,SVN,227616.0,2022,Import,Europe / CIS,Europe / CIS
LTU,SWE,1420682613.0,2022,Import,Europe / CIS,Europe / CIS
LTU,TUR,12440214.0,2022,Import,Europe / CIS,Asia / Pacific
LTU,UKR,7179317.0,2022,Import,Europe / CIS,Europe / CIS
LTU,USA,3357101007.0,2022,Import,Europe / CIS,Americas
LVA,ARE,651.837,2022,Import,Europe / CIS,Middle East
LVA,AUT,182768.173,2022,Import,Europe / CIS,Europe / CIS
LVA,BEL,3453996.347,2022,Import,Europe / CIS,Europe / CIS
LVA,BGR,1152248.97,2022,Import,Europe / CIS,Europe / CIS
LVA,BLR,1338792.323,2022,Import,Europe / CIS,Europe / CIS
LVA,BRA,343.294,2022,Import,Europe / CIS,Americas
LVA,CAN,401067.26,2022,Import,Europe / CIS,Americas
LVA,CHE,210526.535,2022,Import,Europe / CIS,Europe / CIS
LVA,CHL,1.053,2022,Import,Europe / CIS,Americas
LVA,CHN,5445658.813,2022,Import,Europe / CIS,Asia / Pacific
LVA,CIV,5.265,2022,Import,Europe / CIS,Africa
LVA,COL,143.215,2022,Import,Europe / CIS,Americas
LVA,CZE,753056.136,2022,Import,Europe / CIS,Europe / CIS
LVA,DEU,12422565.116,2022,Import,Europe / CIS,Europe / CIS
LVA,DNK,2957795.621,2022,Import,Europe / CIS,Europe / CIS
LVA,EGY,106.358,2022,Import,Europe / CIS,Africa
LVA,ESP,437819.711,2022,Import,Europe / CIS,Europe / CIS
LVA,EST,1059163941.391,2022,Import,Europe / CIS,Europe / CIS
LVA,FIN,238123101.388,2022,Import,Europe / CIS,Europe / CIS
LVA,FRA,1152853.42,2022,Import,Europe / CIS,Europe / CIS
LVA,GBR,414864.304,2022,Import,Europe / CIS,Europe / CIS
LVA,GHA,2.106,2022,Import,Europe / CIS,Africa
LVA,GRC,5309.471,2022,Import,Europe / CIS,Europe / CIS
LVA,HRV,843.492,2022,Import,Europe / CIS,Europe / CIS
LVA,HUN,2018299.33,2022,Import,Europe / CIS,Europe / CIS
LVA,IND,15221.818,2022,Import,Europe / CIS,Asia / Pacific
LVA,IRL,7905.236,2022,Import,Europe / CIS,Europe / CIS
LVA,ISR,111.623,2022,Import,Europe / CIS,Middle East
LVA,ITA,1203713.563,2022,Import,Europe / CIS,Europe / CIS
LVA,JPN,229.565,2022,Import,Europe / CIS,Asia / Pacific
LVA,KAZ,14730320.135,2022,Import,Europe / CIS,Asia / Pacific
LVA,KOR,120249.729,2022,Import,Europe / CIS,Asia / Pacific
LVA,LKA,101.093,2022,Import,Europe / CIS,Asia / Pacific
LVA,LTU,3204434827.355,2022,Import,Europe / CIS,Europe / CIS
LVA,MAR,146.374,2022,Import,Europe / CIS,Africa
LVA,NAM,95.827,2022,Import,Europe / CIS,Africa
LVA,NLD,40661830.092,2022,Import,Europe / CIS,Europe / CIS
LVA,NOR,160474.081,2022,Import,Europe / CIS,Europe / CIS
LVA,PHL,100.04,2022,Import,Europe / CIS,Asia / Pacific
LVA,POL,34299357.656,2022,Import,Europe / CIS,Europe / CIS
LVA,ROU,55010.207,2022,Import,Europe / CIS,Europe / CIS
LVA,RUS,1101040597.868,2022,Import,Europe / CIS,Europe / CIS
LVA,SGP,1616.43,2022,Import,Europe / CIS,Asia / Pacific
LVA,SRB,86581.658,2022,Import,Europe / CIS,Europe / CIS
LVA,SVK,605032.25,2022,Import,Europe / CIS,Europe / CIS
LVA,SVN,62609.006,2022,Import,Europe / CIS,Europe / CIS
LVA,SWE,1618171.389,2022,Import,Europe / CIS,Europe / CIS
LVA,TGO,329.604,2022,Import,Europe / CIS,Africa
LVA,TUR,173394.987,2022,Import,Europe / CIS,Asia / Pacific
